rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
3623,syn,education_num,-0.106023141902603,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3657,syn,education_num,0.0113271558745695,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3687,syn,education_num,0.00196728022230101,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3721,syn,education_num,-0.0327562343277939,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3753,syn,education_num,-0.0439479324194812,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3796,syn,education_num,-0.0518318720370446,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4015,syn,education_num,-0.0454985117062337,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4356,syn,education_num,-0.0282058905141888,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4391,syn,education_num,-0.103897117354034,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4686,syn,education_num,-0.0513832252815812,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4714,syn,education_num,-0.0432512049877245,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4891,syn,education_num,0.0132199869796996,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5077,syn,education_num,-0.0195327018866113,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5182,syn,education_num,-0.0286186220346557,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5307,syn,education_num,-0.0352584351367264,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5594,syn,education_num,-0.102849514182989,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5803,syn,education_num,-0.100072746348797,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5840,syn,education_num,-0.0366112366621628,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6009,syn,education_num,-0.0725181139141362,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6055,syn,education_num,-0.000892494104103885,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6222,syn,education_num,-0.0409853513092607,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6305,syn,education_num,-0.0177753528878059,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6459,syn,education_num,0.0150530677260699,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6462,syn,education_num,-0.0311535522309292,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6837,syn,education_num,-0.0394412666261837,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7194,syn,education_num,-0.0218183834695416,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7302,syn,education_num,-0.0505773493300827,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7649,syn,education_num,-0.061284032918767,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7688,syn,education_num,-0.0480460044881037,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7711,syn,education_num,-0.0358077420986064,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7843,syn,education_num,-0.0977318390825481,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8171,syn,education_num,-0.10227739603556,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8254,syn,education_num,-0.213987615417742,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8375,syn,education_num,-0.169252217465559,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8518,syn,education_num,-0.0312175438980132,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8787,syn,education_num,-0.0987701561287924,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8918,syn,education_num,-0.0397789759560584,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9057,syn,education_num,-0.0312921784086822,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9155,syn,education_num,-0.0508533491669374,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9396,syn,education_num,-0.00910359975742855,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9421,syn,education_num,-0.0456605184284804,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9779,syn,education_num,-0.0311836107901296,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9904,syn,education_num,-0.0536162088170075,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9958,syn,education_num,-0.0226907022877814,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10179,syn,education_num,-0.05178146584916,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10276,syn,education_num,-0.0582724119558952,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10482,syn,education_num,-0.0450670250341176,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10904,syn,education_num,-0.0297317305858511,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10997,syn,education_num,-0.000802952544348258,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11307,syn,education_num,-0.00173797866924266,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11357,syn,education_num,-0.0578102883831627,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11460,syn,education_num,-0.249280134415064,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11498,syn,education_num,-0.0285108293664704,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11613,syn,education_num,-0.146059191733163,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11617,syn,education_num,0.0168935084818447,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11631,syn,education_num,-0.0560252575198374,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11873,syn,education_num,-0.0165228538841034,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11937,syn,education_num,0.00102778795357878,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11958,syn,education_num,-0.0488530005546929,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12129,syn,education_num,-0.037822228221709,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12235,syn,education_num,0.00533473684091497,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12236,syn,education_num,-0.053678073527468,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12301,syn,education_num,0.00121408929620161,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12387,syn,education_num,0.00486813710080459,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12555,syn,education_num,-0.051418866405075,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12563,syn,education_num,-0.0259028356292128,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12655,syn,education_num,-0.0506294845080705,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13049,syn,education_num,-0.0465266143994717,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13214,syn,education_num,-0.0314554142713594,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13911,syn,education_num,-0.00352457503874716,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14118,syn,education_num,-0.0586143195444649,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14303,syn,education_num,-0.0347007592252065,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14356,syn,education_num,-0.00521352768401257,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14481,real,marital_status,0.0197583966700319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14790,real,marital_status,0.00227340711866831,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14951,real,marital_status,0.00421451029562485,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14982,real,marital_status,0.000536482910443052,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15084,real,marital_status,-6.86866403898536e-05,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15115,real,marital_status,0.0400840479690897,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15342,real,marital_status,0.00540803512067231,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15373,real,marital_status,-0.0113716053243149,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15446,real,marital_status,0.000775956325833837,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15523,real,marital_status,0.0467413596110112,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15731,real,marital_status,0.0237824849612827,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16025,real,marital_status,0.0256717196234068,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16159,real,marital_status,-0.00933956642697301,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16177,real,marital_status,-0.00197361465652973,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16225,real,marital_status,0.0413237615445334,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16232,real,marital_status,0.0590529940304594,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16233,real,marital_status,-0.00593720858226175,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16280,real,marital_status,-0.00543488176218765,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16414,real,marital_status,-0.020966169797142,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16522,real,marital_status,0.017055460236364,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16570,real,marital_status,0.0277686017329915,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16647,real,marital_status,0.0220881331645124,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16762,real,marital_status,0.00791214606131602,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16888,real,marital_status,0.00445024464522728,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17064,real,marital_status,0.00926278742354462,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17127,real,marital_status,0.0301951069882095,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17133,real,marital_status,0.0375049512856159,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17376,real,marital_status,0.00266596427560839,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17700,real,marital_status,0.0757489359490561,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17711,real,marital_status,0.0054430667430107,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17756,real,marital_status,0.0387633976368585,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17777,real,marital_status,0.0216713600494572,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18318,real,marital_status,0.027699252598868,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18441,real,marital_status,-0.00195982619462577,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18587,real,marital_status,0.0208161780449079,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18685,real,marital_status,0.00592844268839183,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18798,real,marital_status,-0.0200234887341407,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19002,real,marital_status,-0.00523921938083103,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19068,real,marital_status,0.0510905252623424,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19457,real,marital_status,0.0287106632518458,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19487,real,marital_status,0.022378374839335,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19631,real,marital_status,0.0261666945318852,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19674,real,marital_status,0.00922802287675802,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19767,real,marital_status,0.0278320933624355,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20073,real,marital_status,-0.0121045711353431,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20199,real,marital_status,-0.0188945542857234,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20633,real,marital_status,0.0536891970863734,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20800,real,marital_status,-0.0235205695009288,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20962,real,marital_status,0.0150759728566706,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21154,real,marital_status,0.0166089360595614,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21299,real,marital_status,0.00238683239218857,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21422,real,marital_status,0.0112618792380223,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21721,real,marital_status,0.00109590452147726,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21861,real,marital_status,0.0119899331791135,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21960,real,marital_status,0.00986898845631531,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22002,real,marital_status,-0.0120380052509703,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22014,real,marital_status,0.0103779239994658,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22460,real,marital_status,-0.0204410300687043,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22630,real,marital_status,0.0268221036713155,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22666,real,marital_status,0.0408114689553517,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22704,real,marital_status,0.0178764154494128,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22799,real,marital_status,0.0105676137195355,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22842,real,marital_status,0.0518063759883392,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22889,real,marital_status,0.0403155686627441,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23287,real,marital_status,0.0124348679478225,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23297,real,marital_status,0.0398075672634029,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23300,real,marital_status,0.0312279304367834,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23322,real,marital_status,0.0150151899016873,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23530,real,marital_status,0.0295988750067115,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23684,real,marital_status,0.0103791119180311,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23865,real,marital_status,0.0247078691956901,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23967,real,marital_status,0.0237834341035301,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24523,real,marital_status,-0.00559852817239112,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24538,real,marital_status,-8.84886883128211e-05,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24820,real,marital_status,0.0387445219034181,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24989,real,marital_status,-0.000662535765450808,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25061,real,marital_status,0.0288425868874869,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25675,real,marital_status,0.00792250604499314,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25826,real,marital_status,-0.00205757607107717,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26062,real,marital_status,0.0210944764421975,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26097,real,marital_status,0.0431979846890675,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26136,real,marital_status,0.0248653131214597,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26214,real,marital_status,0.00147387598119561,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26268,real,marital_status,0.068830997674652,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26566,real,marital_status,0.0358104349540319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26867,real,marital_status,-0.000411885804122408,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27126,real,marital_status,0.00432770616336445,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27170,real,marital_status,0.0524348202651459,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27190,real,marital_status,0.0640824754200678,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27207,real,marital_status,0.0542480264789924,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27290,real,marital_status,-0.00294360524036208,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27296,real,marital_status,-0.00411154757554365,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27297,real,marital_status,0.0454809498896541,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27736,real,marital_status,0.0120129750913195,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27989,real,marital_status,-0.0163346750051755,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28152,real,marital_status,-0.00983087311097487,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
